 ,Date,Count,Count_Filtered,Site,Tow,Salinity,Temperature,BioVol,Volume_Filtered,BioVol_Filtered,
Unidentified_decapod_larvae,7/9/2024,0,0,Wood,200,30.96,12.29,9,2372832.832,0.000003792934706,
Unidentified_fish_larvae,7/9/2024,0,0,Wood,200,30.96,12.29,9,2372832.832,0.000003792934706,
Paralicntnys_dentatus,7/9/2024,0,0,Wood,200,30.96,12.29,9,2372832.832,0.000003792934706,
Eutima_gracilis,7/9/2024,0,0,Wood,200,30.96,12.29,9,2372832.832,0.000003792934706,
Obelia_sp,7/9/2024,0,0,Wood,200,30.96,12.29,9,2372832.832,0.000003792934706,
Sarsia_tubulosa,7/9/2024,0,0,Wood,200,30.96,12.29,9,2372832.832,0.000003792934706,
Rathkea_sp,7/9/2024,0,0,Wood,200,30.96,12.29,9,2372832.832,0.000003792934706,
Barnacle_larvae,7/9/2024,640,0.0002697198013,Wood,200,30.96,12.29,9,2372832.832,0.000003792934706,
Bivalve_larvae,7/9/2024,192,0.00008091594039,Wood,200,30.96,12.29,9,2372832.832,0.000003792934706,
Eggs,7/9/2024,320,0.0001348599007,Wood,200,30.96,12.29,9,2372832.832,0.000003792934706,
Fish_eggs,7/9/2024,128,0.00005394396026,Wood,200,30.96,12.29,9,2372832.832,0.000003792934706,
Gastropod_larvae,7/9/2024,1600,0.0006742995033,Wood,200,30.96,12.29,9,2372832.832,0.000003792934706,
Bivalve_veliger,7/9/2024,64,0.00002697198013,Wood,200,30.96,12.29,9,2372832.832,0.000003792934706,
Gammarus_sp,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Hyperia_galba,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Semibalanus_sp,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Acartia_sp,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Calanus_sp,6/13/2024,12736,0.009759451371,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Caligus_sp,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Centropages_hamatus,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Centropages_sp,6/13/2024,1312,0.001005370619,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Centropages_typicus,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Copepod_nauplii,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Tigriopus_sp,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Labidocera_sp,6/13/2024,176,0.0001348667903,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Longipedia_sp,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Oithona_sp,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Paracalanus_sp,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Psuedocalanus_sp,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Temora_longicornis,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Evadne_nordmanni,6/13/2024,672,0.0005149459266,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Podon_polyphemoides,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Beroe_sp,6/13/2024,6,0.000004597731487,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Ctenophore_fragments,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Mnemiopsis_leidyi,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Anapagurus_hyndmanni,6/13/2024,80,0.0000613030865,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Callianassa_sp,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Carcinus_meanas,6/13/2024,144,0.0001103455557,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Crangon_crangon,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Crangonid_larvae,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Hippolytid_larvae,6/13/2024,48,0.0000367818519,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Homarus_americanus,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Philocheras_sp,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Unidentified_decapod_larvae,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Unidentified_fish_larvae,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Paralicntnys_dentatus,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Eutima_gracilis,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Obelia_sp,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Sarsia_tubulosa,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Rathkea_sp,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Barnacle_larvae,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Bivalve_larvae,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Eggs,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Fish_eggs,6/13/2024,656,0.0005026853093,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Bivalve_veliger,6/13/2024,0,0,Offshore,700,31.47,7.32,2,1304991.389,0.000001532577162,
Gammarus_sp,7/23/2024,0,0,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Hyperia_galba,7/23/2024,0,0,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Semibalanus_sp,7/23/2024,0,0,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Acartia_sp,7/23/2024,66164,0.4441823745,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Calanus_sp,7/23/2024,1428,0.009586669953,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Caligus_sp,7/23/2024,0,0,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Centropages_hamatus,7/23/2024,29274,0.196526734,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Centropages_sp,7/23/2024,476,0.003195556651,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Centropages_typicus,7/23/2024,27608,0.1853422858,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Copepod_nauplii,7/23/2024,2261,0.01517889409,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Tigriopus_sp,7/23/2024,0,0,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Labidocera_sp,7/23/2024,0,0,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Longipedia_sp,7/23/2024,0,0,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Oithona_sp,7/23/2024,11424,0.07669335962,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Paracalanus_sp,7/23/2024,31535,0.2117056281,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Psuedocalanus_sp,7/23/2024,4284,0.02876000986,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Temora_longicornis,7/23/2024,0,0,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Evadne_nordmanni,7/23/2024,4403,0.02955889902,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Podon_polyphemoides,7/23/2024,5236,0.03515112316,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Beroe_sp,7/23/2024,0,0,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Ctenophore_fragments,7/23/2024,833,0.005592224139,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Mnemiopsis_leidyi,7/23/2024,0,0,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Anapagurus_hyndmanni,7/23/2024,0,0,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Callianassa_sp,7/23/2024,0,0,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Carcinus_meanas,7/23/2024,357,0.002396667488,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Crangon_crangon,7/23/2024,0,0,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Crangonid_larvae,7/23/2024,0,0,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Hippolytid_larvae,7/23/2024,714,0.004793334976,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Homarus_americanus,7/23/2024,0,0,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Philocheras_sp,7/23/2024,0,0,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Unidentified_decapod_larvae,7/23/2024,0,0,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Unidentified_fish_larvae,7/23/2024,0,0,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Paralicntnys_dentatus,7/23/2024,0,0,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Eutima_gracilis,7/23/2024,0,0,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Obelia_sp,7/23/2024,238,0.001597778325,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Sarsia_tubulosa,7/23/2024,0,0,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Rathkea_sp,7/23/2024,0,0,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Barnacle_larvae,7/23/2024,238,0.001597778325,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Bivalve_larvae,7/23/2024,238,0.001597778325,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Eggs,7/23/2024,0,0,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Fish_eggs,7/23/2024,0,0,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Gastropod_larvae,7/23/2024,3213,0.02157000739,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Bivalve_veliger,7/23/2024,238,0.001597778325,Ram,200,31.23,12.57,19,148956.8335,0.0001275537319,
Gammarus_sp,7/23/2024,0,0,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Hyperia_galba,7/23/2024,0,0,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Semibalanus_sp,7/23/2024,0,0,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Acartia_sp,7/23/2024,1,0.000001136083764,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Calanus_sp,7/23/2024,15,0.00001704125645,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Caligus_sp,7/23/2024,1,0.000001136083764,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Centropages_hamatus,7/23/2024,2,0.000002272167527,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Centropages_sp,7/23/2024,0,0,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Centropages_typicus,7/23/2024,30,0.00003408251291,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Copepod_nauplii,7/23/2024,0,0,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Tigriopus_sp,7/23/2024,0,0,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Labidocera_sp,7/23/2024,0,0,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Longipedia_sp,7/23/2024,0,0,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Oithona_sp,7/23/2024,0,0,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Paracalanus_sp,7/23/2024,1,0.000001136083764,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Psuedocalanus_sp,7/23/2024,3,0.000003408251291,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Temora_longicornis,7/23/2024,0,0,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Evadne_nordmanni,7/23/2024,4,0.000004544335054,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Podon_polyphemoides,7/23/2024,4,0.000004544335054,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Beroe_sp,7/23/2024,1,0.000001136083764,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Ctenophore_fragments,7/23/2024,0,0,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Mnemiopsis_leidyi,7/23/2024,0,0,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Anapagurus_hyndmanni,7/23/2024,0,0,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Callianassa_sp,7/23/2024,0,0,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Carcinus_meanas,7/23/2024,28,0.00003181034538,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Crangon_crangon,7/23/2024,0,0,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Crangonid_larvae,7/23/2024,6,0.000006816502581,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Hippolytid_larvae,7/23/2024,12,0.00001363300516,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Homarus_americanus,7/23/2024,0,0,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Philocheras_sp,7/23/2024,0,0,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Unidentified_decapod_larvae,7/23/2024,0,0,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Unidentified_fish_larvae,7/23/2024,16,0.00001817734022,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Paralicntnys_dentatus,7/23/2024,0,0,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Eutima_gracilis,7/23/2024,0,0,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Obelia_sp,7/23/2024,2,0.000002272167527,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Sarsia_tubulosa,7/23/2024,0,0,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Rathkea_sp,7/23/2024,0,0,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Barnacle_larvae,7/23/2024,0,0,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Bivalve_larvae,7/23/2024,0,0,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Eggs,7/23/2024,308,0.0003499137992,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Fish_eggs,7/23/2024,257,0.0002919735272,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Bivalve_veliger,7/23/2024,0,0,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Metridia_lucens,7/23/2024,2,0.000002272167527,Offshore,700,31.75,8.31,1,880216.7869,0.000001136083764,
Gammarus_sp,7/23/2024,0,0,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Hyperia_galba,7/23/2024,0,0,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Semibalanus_sp,7/23/2024,0,0,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Acartia_sp,7/23/2024,16500,0.02453892654,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Calanus_sp,7/23/2024,6100,0.00907196678,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Caligus_sp,7/23/2024,0,0,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Centropages_hamatus,7/23/2024,8700,0.01293870672,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Centropages_sp,7/23/2024,0,0,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Centropages_typicus,7/23/2024,20500,0.03048775721,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Copepod_nauplii,7/23/2024,1000,0.001487207669,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Tigriopus_sp,7/23/2024,0,0,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Labidocera_sp,7/23/2024,0,0,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Longipedia_sp,7/23/2024,0,0,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Oithona_sp,7/23/2024,8700,0.01293870672,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Paracalanus_sp,7/23/2024,7200,0.01070789522,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Psuedocalanus_sp,7/23/2024,1800,0.002676973804,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Temora_longicornis,7/23/2024,0,0,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Evadne_nordmanni,7/23/2024,1200,0.001784649203,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Podon_polyphemoides,7/23/2024,700,0.001041045368,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Beroe_sp,7/23/2024,0,0,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Ctenophore_fragments,7/23/2024,300,0.0004461623006,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Mnemiopsis_leidyi,7/23/2024,0,0,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Anapagurus_hyndmanni,7/23/2024,0,0,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Callianassa_sp,7/23/2024,0,0,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Carcinus_meanas,7/23/2024,100,0.0001487207669,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Crangon_crangon,7/23/2024,0,0,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Crangonid_larvae,7/23/2024,0,0,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Hippolytid_larvae,7/23/2024,400,0.0005948830675,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Homarus_americanus,7/23/2024,0,0,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Philocheras_sp,7/23/2024,0,0,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Unidentified_decapod_larvae,7/23/2024,0,0,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Unidentified_fish_larvae,7/23/2024,0,0,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Paralicntnys_dentatus,7/23/2024,0,0,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Eutima_gracilis,7/23/2024,0,0,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Obelia_sp,7/23/2024,300,0.0004461623006,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Sarsia_tubulosa,7/23/2024,0,0,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Rathkea_sp,7/23/2024,0,0,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Barnacle_larvae,7/23/2024,800,0.001189766135,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Bivalve_larvae,7/23/2024,0,0,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Eggs,7/23/2024,3000,0.004461623006,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Fish_eggs,7/23/2024,100,0.0001487207669,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Gastropod_larvae,7/23/2024,300,0.0004461623006,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Bivalve_veliger,7/23/2024,0,0,Offshore,200,31.75,8.31,25,672401.0513,0.00003718019172,
Gammarus_sp,7/23/2024,0,0,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Hyperia_galba,7/23/2024,0,0,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Semibalanus_sp,7/23/2024,0,0,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Acartia_sp,7/23/2024,13900,0.07681349336,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Calanus_sp,7/23/2024,800,0.004420920481,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Caligus_sp,7/23/2024,0,0,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Centropages_hamatus,7/23/2024,32800,0.1812577397,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Centropages_sp,7/23/2024,0,0,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Centropages_typicus,7/23/2024,11900,0.06576119215,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Copepod_nauplii,7/23/2024,2000,0.0110523012,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Tigriopus_sp,7/23/2024,0,0,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Labidocera_sp,7/23/2024,0,0,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Longipedia_sp,7/23/2024,0,0,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Oithona_sp,7/23/2024,10500,0.05802458131,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Paracalanus_sp,7/23/2024,22600,0.1248910036,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Psuedocalanus_sp,7/23/2024,4900,0.02707813795,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Parvocalanus_crassirostris,7/23/2024,1100,0.006078765661,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Temora_longicornis,7/23/2024,0,0,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Evadne_nordmanni,7/23/2024,3900,0.02155198734,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Podon_polyphemoides,7/23/2024,1800,0.009947071082,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Beroe_sp,7/23/2024,0,0,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Ctenophore_fragments,7/23/2024,0,0,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Mnemiopsis_leidyi,7/23/2024,0,0,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Anapagurus_hyndmanni,7/23/2024,200,0.00110523012,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Callianassa_sp,7/23/2024,0,0,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Carcinus_meanas,7/23/2024,400,0.00221046024,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Crangon_crangon,7/23/2024,0,0,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Crangonid_larvae,7/23/2024,100,0.0005526150601,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Hippolytid_larvae,7/23/2024,0,0,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Homarus_americanus,7/23/2024,0,0,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Philocheras_sp,7/23/2024,0,0,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Unidentified_decapod_larvae,7/23/2024,0,0,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Unidentified_fish_larvae,7/23/2024,0,0,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Paralicntnys_dentatus,7/23/2024,0,0,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Eutima_gracilis,7/23/2024,0,0,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Obelia_sp,7/23/2024,0,0,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Sarsia_tubulosa,7/23/2024,0,0,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Rathkea_sp,7/23/2024,0,0,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Upogebia_sp,7/23/2024,100,0.0005526150601,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Barnacle_larvae,7/23/2024,500,0.002763075301,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Bivalve_larvae,7/23/2024,200,0.00110523012,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Eggs,7/23/2024,200,0.00110523012,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Fish_eggs,7/23/2024,100,0.0005526150601,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Gastropod_larvae,7/23/2024,1000,0.005526150601,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Bivalve_veliger,7/23/2024,0,0,Wood,200,31.12,12.04,16,180957.79,0.00008841840962,
Gammarus_sp,7/23/2024,0,0,Ram,700,31.12,12.04,16,94859.97834,0.0001686696569,
Hyperia_galba,7/23/2024,2,0.00002108370711,Ram,700,31.12,12.04,16,94859.97834,0.0001686696569,
Semibalanus_sp,7/23/2024,0,0,Ram,700,31.12,12.04,16,94859.97834,0.0001686696569,
Acartia_sp,7/23/2024,2,0.00002108370711,Ram,700,31.12,12.04,16,94859.97834,0.0001686696569,
Calanus_sp,7/23/2024,188,0.001981868469,Ram,700,31.12,12.04,16,94859.97834,0.0001686696569,
Caligus_sp,7/23/2024,8,0.00008433482845,Ram,700,31.12,12.04,16,94859.97834,0.0001686696569,
Centropages_hamatus,7/23/2024,4,0.00004216741422,Ram,700,31.12,12.04,16,94859.97834,0.0001686696569,
Centropages_sp,7/23/2024,0,0,Ram,700,31.12,12.04,16,94859.97834,0.0001686696569,
Centropages_typicus,7/23/2024,2,0.00002108370711,Ram,700,31.12,12.04,16,94859.97834,0.0001686696569,
Copepod_nauplii,7/23/2024,8,0.00008433482845,Ram,700,31.12,12.04,16,94859.97834,0.0001686696569,
Tigriopus_sp,7/23/2024,0,0,Ram,700,31.12,12.04,16,94859.97834,0.0001686696569,
Labidocera_sp,7/23/2024,0,0,Ram,700,31.12,12.04,16,94859.97834,0.0001686696569,
Longipedia_sp,7/23/2024,0,0,Ram,700,31.12,12.04,16,94859.97834,0.0001686696569,
Oithona_sp,7/23/2024,2,0.00002108370711,Ram,700,31.12,12.04,16,94859.97834,0.0001686696569,
Paracalanus_sp,7/23/2024,28,0.0002951718996,Ram,700,31.12,12.04,16,94859.97834,0.0001686696569,
Psuedocalanus_sp,7/23/2024,0,0,Ram,700,31.12,12.04,16,94859.97834,0.0001686696569,
Temora_longicornis,7/23/2024,0,0,Ram,700,31.12,12.04,16,94859.97834,0.0001686696569,
Evadne_nordmanni,7/23/2024,40,0.0004216741422,Ram,700,31.12,12.04,16,94859.97834,0.0001686696569,
Podon_polyphemoides,7/23/2024,2,0.00002108370711,Ram,700,31.12,12.04,16,94859.97834,0.0001686696569,
Beroe_sp,7/23/2024,0,0,Ram,700,31.12,12.04,16,94859.97834,0.0001686696569,
Ctenophore_fragments,7/23/2024,12,0.0001265022427,Ram,700,31.12,12.04,16,94859.97834,0.0001686696569,
Mnemiopsis_leidyi,7/23/2024,0,0,Ram,700,31.12,12.04,16,94859.97834,0.0001686696569,
Anapagurus_hyndmanni,7/23/2024,0,0,Ram,700,31.12,12.04,16,94859.97834,0.0001686696569,
